"interaction_name","lig_contributor","receptor_subunit","lig_contributor_group","lig_contributor_coeff","receptor_subunit_group","receptor_subunit_coeff","interaction_type","ligand_type","source"
"MPZ_MPZL1","MPZ","MPZL1","1","1","1","1","Cell-Cell Contact","","CellChat"
"MPZ_MPZ","MPZ","MPZ","1","1","1","1","Cell-Cell Contact","","CellChat"
"MPZL1_MPZL1","MPZL1","MPZL1","1","1","1","1","Cell-Cell Contact","","CellChat"
"NCAM1_FGFR1","NCAM1","FGFR1","1","1","1","1","Cell-Cell Contact","secreted","CellChat"
"NCAM1_NCAM1","NCAM1","NCAM1","1","1","1","1","Cell-Cell Contact","secreted","CellChat"
"NCAM1_NCAM2","NCAM1","NCAM2","1","1","1","1","Cell-Cell Contact","secreted","CellChat"
"NCAM1_L1CAM","NCAM1","L1CAM","1","1","1","1","Cell-Cell Contact","secreted","CellChat"
"NCAM2_L1CAM","NCAM2","L1CAM","1","1","1","1","Cell-Cell Contact","","CellChat"
"NECTIN1_CADM3","NECTIN1","CADM3","1","1","1","1","Cell-Cell Contact","secreted","CellChat"
"NECTIN1_NECTIN4","NECTIN1","NECTIN4","1","1","1","1","Cell-Cell Contact","secreted","CellChat"
"NECTIN3_NECTIN1","NECTIN3","NECTIN1","1","1","1","1","Cell-Cell Contact","","CellChat"
"NECTIN3_NECTIN2","NECTIN3","NECTIN2","1","1","1","1","Cell-Cell Contact","","CellChat"
"NECTIN3_PVR","NECTIN3","PVR","1","1","1","1","Cell-Cell Contact","","CellChat"
"NECTIN3_TIGIT","NECTIN3","TIGIT","1","1","1","1","Cell-Cell Contact","","CellChat"
"NECTIN2_CD226","NECTIN2","CD226","1","1","1","1","Cell-Cell Contact","","CellChat"
"NECTIN2_TIGIT","NECTIN2","TIGIT","1","1","1","1","Cell-Cell Contact","","CellChat"
"NEGR1_NEGR1","NEGR1","NEGR1","1","1","1","1","Cell-Cell Contact","","CellChat"
"LRRC4C_NTNG1","LRRC4C","NTNG1","1","1","1","1","Cell-Cell Contact","","CellChat"
"LRRC4_NTNG2","LRRC4","NTNG2","1","1","1","1","Cell-Cell Contact","","CellChat"
"LRRC4B_PTPRF","LRRC4B","PTPRF","1","1","1","1","Cell-Cell Contact","","CellChat"
"DLK1_NOTCH1","DLK1","NOTCH1","1","1","1","1","Cell-Cell Contact","","CellChat"
"DLK1_NOTCH2","DLK1","NOTCH2","1","1","1","1","Cell-Cell Contact","","CellChat"
"DLK1_NOTCH3","DLK1","NOTCH3","1","1","1","1","Cell-Cell Contact","","CellChat"
"DLK1_NOTCH4","DLK1","NOTCH4","1","1","1","1","Cell-Cell Contact","","CellChat"
"DLL1_NOTCH1","DLL1","NOTCH1","1","1","1","1","Cell-Cell Contact","","CellChat"
"DLL1_NOTCH3","DLL1","NOTCH3","1","1","1","1","Cell-Cell Contact","","CellChat"
"DLL1_NOTCH4","DLL1","NOTCH4","1","1","1","1","Cell-Cell Contact","","CellChat"
"DLL3_NOTCH1","DLL3","NOTCH1","1","1","1","1","Cell-Cell Contact","","CellChat"
"DLL3_NOTCH2","DLL3","NOTCH2","1","1","1","1","Cell-Cell Contact","","CellChat"
"DLL3_NOTCH3","DLL3","NOTCH3","1","1","1","1","Cell-Cell Contact","","CellChat"
"DLL3_NOTCH4","DLL3","NOTCH4","1","1","1","1","Cell-Cell Contact","","CellChat"
"DLL4_NOTCH1","DLL4","NOTCH1","1","1","1","1","Cell-Cell Contact","","CellChat"
"DLL4_NOTCH2","DLL4","NOTCH2","1","1","1","1","Cell-Cell Contact","","CellChat"
"DLL4_NOTCH3","DLL4","NOTCH3","1","1","1","1","Cell-Cell Contact","","CellChat"
"DLL4_NOTCH4","DLL4","NOTCH4","1","1","1","1","Cell-Cell Contact","","CellChat"
"JAG1_NOTCH1","JAG1","NOTCH1","1","1","1","1","Cell-Cell Contact","","CellChat"
"JAG1_NOTCH2","JAG1","NOTCH2","1","1","1","1","Cell-Cell Contact","","CellChat"
"JAG1_NOTCH3","JAG1","NOTCH3","1","1","1","1","Cell-Cell Contact","","CellChat"
"JAG1_NOTCH4","JAG1","NOTCH4","1","1","1","1","Cell-Cell Contact","","CellChat"
"JAG2_NOTCH1","JAG2","NOTCH1","1","1","1","1","Cell-Cell Contact","","CellChat"
"JAG2_NOTCH2","JAG2","NOTCH2","1","1","1","1","Cell-Cell Contact","","CellChat"
"JAG2_NOTCH3","JAG2","NOTCH3","1","1","1","1","Cell-Cell Contact","","CellChat"
"JAG2_NOTCH4","JAG2","NOTCH4","1","1","1","1","Cell-Cell Contact","","CellChat"
"DLL1_NOTCH2","DLL1","NOTCH2","1","1","1","1","Cell-Cell Contact","","CellChat"
"OCLN_OCLN","OCLN","OCLN","1","1","1","1","Cell-Cell Contact","","CellChat"
"CD274_PDCD1","CD274","PDCD1","1","1","1","1","Cell-Cell Contact","","CellChat"
"PDCD1LG2_PDCD1","PDCD1LG2","PDCD1","1","1","1","1","Cell-Cell Contact","secreted","CellChat"
"PECAM1_PECAM1","PECAM1","PECAM1","1","1","1","1","Cell-Cell Contact","","CellChat"
"PTPRM_PTPRM","PTPRM","PTPRM","1","1","1","1","Cell-Cell Contact","","CellChat"
"PVR_CD226","PVR","CD226","1","1","1","1","Cell-Cell Contact","secreted","CellChat"
"PVR_TIGIT","PVR","TIGIT","1","1","1","1","Cell-Cell Contact","secreted","CellChat"
"SELE_CD44","SELE","CD44","1","1","1","1","Cell-Cell Contact","","CellChat"
"SELE_GLG1","SELE","GLG1","1","1","1","1","Cell-Cell Contact","","CellChat"
"SELL_CD34","SELL","CD34","1","1","1","1","Cell-Cell Contact","","CellChat"
"SELL_PODXL","SELL","PODXL","1","1","1","1","Cell-Cell Contact","","CellChat"
"SELL_GLYCAM1","SELL","GLYCAM1","1","1","1","1","Cell-Cell Contact","","CellChat"
"SELL_MADCAM1","SELL","MADCAM1","1","1","1","1","Cell-Cell Contact","","CellChat"
"SELPLG_SELE","SELPLG","SELE","1","1","1","1","Cell-Cell Contact","","CellChat"
"SELPLG_SELL","SELPLG","SELL","1","1","1","1","Cell-Cell Contact","","CellChat"
"SELPLG_SELP","SELPLG","SELP","1","1","1","1","Cell-Cell Contact","","CellChat"
"SEMA4A_NRP1_PLXNA1","SEMA4A","NRP1;PLXNA1","1","1","1;1","1","Cell-Cell Contact","","CellChat"
"SEMA4A_NRP1_PLXNA2","SEMA4A","NRP1;PLXNA2","1","1","1;1","1","Cell-Cell Contact","","CellChat"
"SEMA4A_NRP1_PLXNA3","SEMA4A","PLXNA3;NRP1","1","1","1;1","1","Cell-Cell Contact","","CellChat"
"SEMA4A_NRP1_PLXNA4","SEMA4A","PLXNA4;NRP1","1","1","1;1","1","Cell-Cell Contact","","CellChat"
"SEMA4A_PLXNB1","SEMA4A","PLXNB1","1","1","1","1","Cell-Cell Contact","","CellChat"
"SEMA4A_PLXNB2","SEMA4A","PLXNB2","1","1","1","1","Cell-Cell Contact","","CellChat"
"SEMA4A_PLXNB3","SEMA4A","PLXNB3","1","1","1","1","Cell-Cell Contact","","CellChat"
"SEMA4D_PLXNB1","SEMA4D","PLXNB1","1","1","1","1","Cell-Cell Contact","","CellChat"
"SEMA4D_PLXNB2","SEMA4D","PLXNB2","1","1","1","1","Cell-Cell Contact","","CellChat"
"SEMA4D_PLXNB3","SEMA4D","PLXNB3","1","1","1","1","Cell-Cell Contact","","CellChat"
"SEMA4C_PLXNB2","SEMA4C","PLXNB2","1","1","1","1","Cell-Cell Contact","","CellChat"
"SEMA4G_PLXNB2","SEMA4G","PLXNB2","1","1","1","1","Cell-Cell Contact","","CellChat"
"SEMA4D_CD72","SEMA4D","CD72","1","1","1","1","Cell-Cell Contact","","CellChat"
"SEMA5A_PLXNA1","SEMA5A","PLXNA1","1","1","1","1","Cell-Cell Contact","","CellChat"
"SEMA5B_PLXNA1","SEMA5B","PLXNA1","1","1","1","1","Cell-Cell Contact","","CellChat"
"SEMA5A_PLXNA3","SEMA5A","PLXNA3","1","1","1","1","Cell-Cell Contact","","CellChat"
"SEMA5B_PLXNA3","SEMA5B","PLXNA3","1","1","1","1","Cell-Cell Contact","","CellChat"
"SEMA5A_PLXNB3","SEMA5A","PLXNB3","1","1","1","1","Cell-Cell Contact","","CellChat"
"SEMA6D_PLXNA1_KDR","SEMA6D","KDR;PLXNA1","1","1","1;1","1","Cell-Cell Contact","","CellChat"
"SEMA6D_PLXNA1_TREM2","SEMA6D","TREM2;TYROBP;PLXNA1","1","1","1;1;1","1","Cell-Cell Contact","","CellChat"
"SEMA6D_PLXNA1","SEMA6D","PLXNA1","1","1","1","1","Cell-Cell Contact","","CellChat"
"SEMA6A_PLXNA2","SEMA6A","PLXNA2","1","1","1","1","Cell-Cell Contact","","CellChat"
"SEMA6B_PLXNA2","SEMA6B","PLXNA2","1","1","1","1","Cell-Cell Contact","","CellChat"
"SEMA6A_PLXNA4","SEMA6A","PLXNA4","1","1","1","1","Cell-Cell Contact","","CellChat"
"SEMA6B_PLXNA4","SEMA6B","PLXNA4","1","1","1","1","Cell-Cell Contact","","CellChat"
"SEMA7A_ITGB1_ITGA1","SEMA7A","ITGB1;ITGA1","1","1","1;1","1","Cell-Cell Contact","","CellChat"
"SEMA7A_PLXNC1","SEMA7A","PLXNC1","1","1","1","1","Cell-Cell Contact","","CellChat"
"SIGLEC1_SPN","SIGLEC1","SPN","1","1","1","1","Cell-Cell Contact","secreted","CellChat"
"THY1_ITGAM_ITGB2","THY1","ITGAM;ITGB2","1","1","1;1","1","Cell-Cell Contact","","CellChat"
"THY1_ITGAX_ITGB2","THY1","ITGAX;ITGB2","1","1","1;1","1","Cell-Cell Contact","","CellChat"
"THY1_ITGAV_ITGB3","THY1","ITGAV;ITGB3","1","1","1;1","1","Cell-Cell Contact","","CellChat"
"ITGA4_ITGB1_VCAM1","ITGA4;ITGB1","VCAM1","1;1","1","1","1","Cell-Cell Contact","","CellChat"
"ITGA9_ITGB1_VCAM1","ITGA9;ITGB1","VCAM1","1;1","1","1","1","Cell-Cell Contact","","CellChat"
"ITGA4_ITGB7_VCAM1","ITGA4;ITGB7","VCAM1","1;1","1","1","1","Cell-Cell Contact","","CellChat"
"VSIR_IGSF11","VSIR","IGSF11","1","1","1","1","Cell-Cell Contact","","CellChat"
"CDH3_CDH3","CDH3","CDH3","1","1","1","1","Cell-Cell Contact","","CellChat"
"CDH12_ITGA1_ITGB1","CDH12","ITGB1;ITGA1","1","1","1;1","1","Cell-Cell Contact","","CellChat"
"DSC1_DSG3","DSC1","DSG3","1","1","1","1","Cell-Cell Contact","","CellChat"
"DSC1_DSG4","DSC1","DSG4","1","1","1","1","Cell-Cell Contact","","CellChat"
"DSC2_DSG3","DSC2","DSG3","1","1","1","1","Cell-Cell Contact","","CellChat"
"DSC2_DSG4","DSC2","DSG4","1","1","1","1","Cell-Cell Contact","","CellChat"
"DSC3_DSG3","DSC3","DSG3","1","1","1","1","Cell-Cell Contact","","CellChat"
"DSC3_DSG4","DSC3","DSG4","1","1","1","1","Cell-Cell Contact","","CellChat"
"GJA1_GJA5","GJA1","GJA5","1","1","1","1","Cell-Cell Contact","","CellChat"
"GJC1_GJA5","GJC1","GJA5","1","1","1","1","Cell-Cell Contact","","CellChat"
"GJA3_GJA5","GJA3","GJA5","1","1","1","1","Cell-Cell Contact","","CellChat"
"GJC1_GJA1","GJC1","GJA1","1","1","1","1","Cell-Cell Contact","","CellChat"
"GJA3_GJA1","GJA3","GJA1","1","1","1","1","Cell-Cell Contact","","CellChat"
"GJA3_GJC1","GJA3","GJC1","1","1","1","1","Cell-Cell Contact","","CellChat"
"CLDN1_CLDN1","CLDN1","CLDN1","1","1","1","1","Cell-Cell Contact","","CellChat"
"CLDN2_CLDN2","CLDN2","CLDN2","1","1","1","1","Cell-Cell Contact","","CellChat"
"CLDN3_CLDN3","CLDN3","CLDN3","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHA10_PCDHA10","PCDHA10","PCDHA10","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHA11_PCDHA11","PCDHA11","PCDHA11","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHA12_PCDHA12","PCDHA12","PCDHA12","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHA13_PCDHA13","PCDHA13","PCDHA13","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHA1_PCDHA1","PCDHA1","PCDHA1","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHA2_PCDHA2","PCDHA2","PCDHA2","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHA3_PCDHA3","PCDHA3","PCDHA3","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHA4_PCDHA4","PCDHA4","PCDHA4","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHA5_PCDHA5","PCDHA5","PCDHA5","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHA6_PCDHA6","PCDHA6","PCDHA6","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHA7_PCDHA7","PCDHA7","PCDHA7","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHA8_PCDHA8","PCDHA8","PCDHA8","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHA9_PCDHA9","PCDHA9","PCDHA9","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHAC1_PCDHAC1","PCDHAC1","PCDHAC1","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHAC2_PCDHAC2","PCDHAC2","PCDHAC2","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHB1_PCDHB1","PCDHB1","PCDHB1","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHB10_PCDHB10","PCDHB10","PCDHB10","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHB11_PCDHB11","PCDHB11","PCDHB11","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHB12_PCDHB12","PCDHB12","PCDHB12","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHB13_PCDHB13","PCDHB13","PCDHB13","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHB14_PCDHB14","PCDHB14","PCDHB14","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHB15_PCDHB15","PCDHB15","PCDHB15","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHB16_PCDHB16","PCDHB16","PCDHB16","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHB2_PCDHB2","PCDHB2","PCDHB2","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHB3_PCDHB3","PCDHB3","PCDHB3","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHB4_PCDHB4","PCDHB4","PCDHB4","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHB5_PCDHB5","PCDHB5","PCDHB5","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHB6_PCDHB6","PCDHB6","PCDHB6","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHB7_PCDHB7","PCDHB7","PCDHB7","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHB8_PCDHB8","PCDHB8","PCDHB8","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHB9_PCDHB9","PCDHB9","PCDHB9","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHGA1_PCDHGA1","PCDHGA1","PCDHGA1","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHGA10_PCDHGA10","PCDHGA10","PCDHGA10","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHGA11_PCDHGA11","PCDHGA11","PCDHGA11","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHGA12_PCDHGA12","PCDHGA12","PCDHGA12","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHGA2_PCDHGA2","PCDHGA2","PCDHGA2","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHGA3_PCDHGA3","PCDHGA3","PCDHGA3","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHGA4_PCDHGA4","PCDHGA4","PCDHGA4","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHGA5_PCDHGA5","PCDHGA5","PCDHGA5","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHGA6_PCDHGA6","PCDHGA6","PCDHGA6","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHGA7_PCDHGA7","PCDHGA7","PCDHGA7","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHGA8_PCDHGA8","PCDHGA8","PCDHGA8","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHGA9_PCDHGA9","PCDHGA9","PCDHGA9","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHGB1_PCDHGB1","PCDHGB1","PCDHGB1","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHGB2_PCDHGB2","PCDHGB2","PCDHGB2","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHGB3_PCDHGB3","PCDHGB3","PCDHGB3","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHGB4_PCDHGB4","PCDHGB4","PCDHGB4","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHGB5_PCDHGB5","PCDHGB5","PCDHGB5","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHGB6_PCDHGB6","PCDHGB6","PCDHGB6","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHGB7_PCDHGB7","PCDHGB7","PCDHGB7","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHGC3_PCDHGC3","PCDHGC3","PCDHGC3","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHGC4_PCDHGC4","PCDHGC4","PCDHGC4","1","1","1","1","Cell-Cell Contact","","CellChat"
"PCDHGC5_PCDHGC5","PCDHGC5","PCDHGC5","1","1","1","1","Cell-Cell Contact","","CellChat"
"KLK6_F2R","KLK6","F2R","1","1","1","1","Secreted Signaling","","CellChat"
"KLK6_F2RL1","KLK6","F2RL1","1","1","1","1","Secreted Signaling","","CellChat"
"KLK5_F2RL1","KLK5","F2RL1","1","1","1","1","Secreted Signaling","","CellChat"
"KLK4_F2R","KLK4","F2R","1","1","1","1","Secreted Signaling","","CellChat"
"KLK1_F2R","KLK1","F2R","1","1","1","1","Secreted Signaling","","CellChat"
"KLK2_F2R","KLK2","F2R","1","1","1","1","Secreted Signaling","","CellChat"
"KLK14_F2R","KLK14","F2R","1","1","1","1","Secreted Signaling","","CellChat"
"KLK4_F2RL1","KLK4","F2RL1","1","1","1","1","Secreted Signaling","","CellChat"
"KLK2_F2RL1","KLK2","F2RL1","1","1","1","1","Secreted Signaling","","CellChat"
"KLK14_F2RL1","KLK14","F2RL1","1","1","1","1","Secreted Signaling","","CellChat"
"KLK7_F2RL1","KLK7","F2RL1","1","1","1","1","Secreted Signaling","","CellChat"
"KLK8_F2R","KLK8","F2R","1","1","1","1","Secreted Signaling","","CellChat"
"ADM_CALCR_RAMP1","ADM","CALCR;RAMP1","1","1","1;1","1","Secreted Signaling","hormone","CellChat"
"ADM_CALCR_RAMP2","ADM","RAMP2;CALCR","1","1","1;1","1","Secreted Signaling","hormone","CellChat"
"ADM_CALCR_RAMP3","ADM","RAMP3;CALCR","1","1","1;1","1","Secreted Signaling","hormone","CellChat"
"CALCA_CALCR_RAMP1","CALCA","CALCR;RAMP1","1","1","1;1","1","Secreted Signaling","hormone","CellChat"
"CALCA_CALCR_RAMP2","CALCA","RAMP2;CALCR","1","1","1;1","1","Secreted Signaling","hormone","CellChat"
"CALCA_CALCR_RAMP3","CALCA","RAMP3;CALCR","1","1","1;1","1","Secreted Signaling","hormone","CellChat"
"CALCB_CALCR_RAMP1","CALCB","CALCR;RAMP1","1","1","1;1","1","Secreted Signaling","hormone","CellChat"
"CALCB_CALCR_RAMP2","CALCB","RAMP2;CALCR","1","1","1;1","1","Secreted Signaling","hormone","CellChat"
"CALCB_CALCR_RAMP3","CALCB","RAMP3;CALCR","1","1","1;1","1","Secreted Signaling","hormone","CellChat"
"IAPP_CALCR_RAMP1","IAPP","CALCR;RAMP1","1","1","1;1","1","Secreted Signaling","hormone","CellChat"
"IAPP_CALCR_RAMP2","IAPP","RAMP2;CALCR","1","1","1;1","1","Secreted Signaling","hormone","CellChat"
"IAPP_CALCR_RAMP3","IAPP","RAMP3;CALCR","1","1","1;1","1","Secreted Signaling","hormone","CellChat"
"PROC_PROCR_HSP90AA1","PROC","PROCR;HSP90AA1","1","1","1;1","1","Secreted Signaling","secreted","CellChat"
"PROC_PROCR_F2R","PROC","PROCR;F2R","1","1","1;1","1","Secreted Signaling","secreted","CellChat"
"VTN_PLAUR","VTN","PLAUR","1","1","1","1","ECM-Receptor","secreted","CellChat"
"5-HT-TPH1_SLC18A1_HTR3_COMPLEX","SLC18A1;TPH1","HTR3A;HTR3C;HTR3E;HTR3B;HTR3D","1;1","1","1;1;1;1;1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH1_SLC18A2_HTR3_COMPLEX","SLC18A2;TPH1","HTR3A;HTR3C;HTR3E;HTR3B;HTR3D","1;1","1","1;1;1;1;1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH1_SLC6A4_HTR3_COMPLEX","SLC6A4;TPH1","HTR3A;HTR3C;HTR3E;HTR3B;HTR3D","1;1","1","1;1;1;1;1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH2_SLC18A1_HTR3_COMPLEX","SLC18A1;TPH2","HTR3A;HTR3C;HTR3E;HTR3B;HTR3D","1;1","1","1;1;1;1;1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH2_SLC18A2_HTR3_COMPLEX","SLC18A2;TPH2","HTR3A;HTR3C;HTR3E;HTR3B;HTR3D","1;1","1","1;1;1;1;1","1","Non-protein Signaling","","CellChat"
"5-HT-TPH2_SLC6A4_HTR3_COMPLEX","SLC6A4;TPH2","HTR3A;HTR3C;HTR3E;HTR3B;HTR3D","1;1","1","1;1;1;1;1","1","Non-protein Signaling","","CellChat"
"Acetylcholine-Ach-CHAT_SLC10A4_CHRN_A1_2B1DE","SLC10A4;CHAT","CHRNA1;CHRNB1;CHRND;CHRNE","1;1","1","1;1;1;1","1","Non-protein Signaling","","CellChat"
"Acetylcholine-Ach-CHAT_SLC10A4_CHRN_A1_2B1DG","SLC10A4;CHAT","CHRNA1;CHRNB1;CHRND;CHRNG","1;1","1","1;1;1;1","1","Non-protein Signaling","","CellChat"
"Acetylcholine-Ach-CHAT_SLC10A4_CHRN_A3_2B4_3","SLC10A4;CHAT","CHRNA3;CHRNB4","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Acetylcholine-Ach-CHAT_SLC10A4_CHRN_A4B2","SLC10A4;CHAT","CHRNA4;CHRNB2","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Acetylcholine-Ach-CHAT_SLC10A4_CHRNA7","SLC10A4;CHAT","CHRNA7","1;1","1","1","1","Non-protein Signaling","","CellChat"
"Acetylcholine-Ach-CHAT_SLC18A3_CHRN_A1_2B1DE","SLC18A3;CHAT","CHRNA1;CHRNB1;CHRND;CHRNE","1;1","1","1;1;1;1","1","Non-protein Signaling","","CellChat"
"Acetylcholine-Ach-CHAT_SLC18A3_CHRN_A1_2B1DG","SLC18A3;CHAT","CHRNA1;CHRNB1;CHRND;CHRNG","1;1","1","1;1;1;1","1","Non-protein Signaling","","CellChat"
"Acetylcholine-Ach-CHAT_SLC18A3_CHRN_A3_2B4_3","SLC18A3;CHAT","CHRNA3;CHRNB4","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Acetylcholine-Ach-CHAT_SLC18A3_CHRN_A4B2","SLC18A3;CHAT","CHRNA4;CHRNB2","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Acetylcholine-Ach-CHAT_SLC5A7_CHRN_A1_2B1DE","SLC5A7;CHAT","CHRNA1;CHRNB1;CHRND;CHRNE","1;1","1","1;1;1;1","1","Non-protein Signaling","","CellChat"
"Acetylcholine-Ach-CHAT_SLC5A7_CHRN_A1_2B1DG","SLC5A7;CHAT","CHRNA1;CHRNB1;CHRND;CHRNG","1;1","1","1;1;1;1","1","Non-protein Signaling","","CellChat"
"Acetylcholine-Ach-CHAT_SLC5A7_CHRN_A3_2B4_3","SLC5A7;CHAT","CHRNA4;CHRNB2","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"Acetylcholine-Ach-CHAT_SLC5A7_CHRNA7","SLC5A7;CHAT","CHRNA7","1;1","1","1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC32A1_GABR_A1B3G2","SLC32A1;GAD1","GABRA1;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC32A1_GABR_A1B2G2","SLC32A1;GAD1","GABRA1;GABRG2;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC32A1_GABR_A1B2","SLC32A1;GAD1","GABRA1;GABRB2","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC32A1_GABR_A1B3","SLC32A1;GAD1","GABRA1;GABRB3","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC32A1_GABR_A1B2D","SLC32A1;GAD1","GABRA1;GABRD;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC32A1_GABR_A2B3G2","SLC32A1;GAD1","GABRA2;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC32A1_GABR_A3B3G2","SLC32A1;GAD1","GABRA3;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC32A1_GABR_A3B3Q","SLC32A1;GAD1","GABRQ;GABRA3;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC32A1_GABR_A3B3E","SLC32A1;GAD1","GABRA3;GABRE;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC32A1_GABR_A4B3G2","SLC32A1;GAD1","GABRA4;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC32A1_GABR_A4B3D","SLC32A1;GAD1","GABRA4;GABRD;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC32A1_GABR_A4B2D","SLC32A1;GAD1","GABRA4;GABRD;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC32A1_GABR_A5B3G2","SLC32A1;GAD1","GABRA5;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC32A1_GABR_A6B3G2","SLC32A1;GAD1","GABRA6;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC32A1_GABR_A6B3D","SLC32A1;GAD1","GABRA6;GABRD;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A1_GABR_A1B3G2","GAD1;SLC6A1","GABRA1;GABRG2;GABRB3","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A1_GABR_A1B2G2","GAD1;SLC6A1","GABRA1;GABRG2;GABRB2","1;1","1","1;1;1","1","Non-protein Signaling","","CellChat"
"GABA-A-GAD1_SLC6A1_GABR_A1B2","GAD1;SLC6A1","GABRA1;GABRB2","1;1","1","1;1","1","Non-protein Signaling","","CellChat"
